498,54
497,53
496,52
495,51
494,50
493,51
492,50
491,51
490,51
489,51
488,50
487,49
486,49
485,49
484,49
483,50
482,50
481,49
480,50
479,49
478,50
477,50
476,50
475,49
474,49
473,48
472,48
471,49
470,49
469,50
468,50
467,51
466,51
465,50
464,50
463,51
462,50
461,50
460,50
459,50
458,49
457,48
456,47
455,47
454,47
453,46
452,46
451,46
450,47
449,48
448,49
447,49
446,50
445,49
444,50
443,51
442,52
441,51
440,51
439,50
438,50
437,50
436,50
435,49
434,50
433,49
432,49
431,49
430,48
429,47
428,48
427,47
426,47
425,46
424,45
423,46
422,47
421,46
420,46
419,46
418,45
417,46
416,45
415,46
414,45
413,45
412,44
411,43
410,44
409,44
408,43
407,43
406,44
405,43
404,42
403,42
402,41
401,40
400,39
399,38
398,39
397,40
396,39
395,40
394,40
393,39
392,40
391,40
390,41
389,42
388,41
387,40
386,39
385,40
384,39
383,38
382,39
381,40
380,41
379,41
378,42
377,43
376,43
375,42
374,41
373,42
372,43
371,44
370,43
369,42
368,41
367,41
366,42
365,43
364,43
363,44
362,44
361,44
360,44
359,44
358,45
357,44
356,45
355,46
354,45
353,46
352,47
351,47
350,46
349,46
348,47
347,48
346,47
345,48
344,48
343,49
342,50
341,51
340,52
339,52
338,51
337,52
336,52
335,52
334,51
333,50
332,49
331,48
330,48
329,48
328,49
327,49
326,49
325,50
324,49
323,50
322,50
321,51
320,52
319,51
318,50
317,49
316,50
315,49
314,50
313,49
312,48
311,48
310,48
309,49
308,50
307,49
306,49
305,49
304,48
303,47
302,48
301,49
300,50
299,51
298,50
297,51
296,52
295,52
294,52
293,51
292,50
291,50
290,50
289,50
288,50
287,49
286,50
285,50
284,51
283,52
282,53
281,54
280,55
279,56
278,57
277,58
276,59
275,60
274,61
273,62
272,63
271,64
270,65
269,66
268,67
267,68
266,69
265,70
264,71
263,72
262,73
261,74
260,75
259,76
258,77
257,78
256,79
255,80
254,81
253,82
252,83
251,84
250,85
249,86
248,87
247,88
246,89
245,90
244,91
243,92
242,93
241,94
240,95
239,96
238,97
237,98
236,99
235,100
234,101
233,102
232,103
231,104
230,103
229,102
228,101
227,102
226,102
225,103
224,103
223,102
222,101
221,100
220,101
219,100
218,101
217,101
216,101
215,102
214,103
213,104
212,105
211,105
210,105
209,105
208,104
207,103
206,102
205,101
204,102
203,101
202,102
201,102
200,102
199,101
198,101
197,100
196,99
195,100
194,101
193,102
192,103
191,102
190,103
189,104
188,105
187,105
186,105
185,105
184,104
183,105
182,105
181,106
180,107
179,108
178,109
177,110
176,111
175,111
174,112
173,111
172,110
171,111
170,112
169,113
168,114
167,115
166,116
165,116
164,116
163,117
162,116
161,117
160,118
159,119
158,120
157,121
156,122
155,123
154,124
153,125
152,126
151,127
150,128
149,129
148,130
147,131
146,132
145,133
144,134
143,135
142,136
141,137
140,138
139,139
138,140
137,141
136,142
135,143
134,144
133,145
132,146
131,147
130,148
129,149
128,150
127,151
126,152
125,153
124,154
123,155
122,156
121,157
120,158
119,159
118,160
117,161
116,162
115,163
114,164
113,165
112,166
111,167
110,168
109,169
108,170
107,171
106,172
105,173
104,174
103,175
102,176
101,177
100,178
99,179
98,179
97,180
96,180
95,181
94,181
93,180
92,181
91,180
90,180
89,180
88,180
87,181
86,180
85,181
84,182
83,181
82,182
81,182
80,183
79,182
78,183
77,183
76,184
75,184
74,185
73,186
72,186
71,187
70,188
69,188
68,188
67,189
66,188
65,189
64,190
63,190
62,191
61,192
60,193
59,194
58,195
57,195
56,195
55,194
54,194
53,195
52,196
51,197
50,198
49,199
48,200
47,201
46,202
45,203
44,204
44,205
45,206
44,207
45,208
46,209
45,210
44,211
43,212
43,213
42,214
42,215
42,216
41,217
41,218
40,219
40,220
40,221
41,222
40,223
41,224
40,225
41,226
41,227
41,228
42,229
42,230
43,231
42,232
42,233
41,234
40,235
40,236
41,237
40,238
39,239
40,240
41,241
41,242
40,243
41,244
41,245
42,246
42,247
43,248
43,249
44,250
43,251
44,252
43,253
43,254
43,255
43,256
44,257
43,258
44,259
43,260
43,261
44,262
44,263
43,264
42,265
41,266
41,267
42,268
43,269
44,270
45,271
45,272
46,273
47,274
48,275
47,276
47,277
47,278
46,279
45,280
45,281
44,282
44,283
43,284
42,285
42,286
41,287
40,288
39,289
39,290
38,291
37,292
37,293
37,294
36,295
36,296
36,297
37,298
37,299
36,300
36,301
36,302
35,303
36,304
36,305
37,306
37,307
36,308
36,309
36,310
37,311
37,312
36,313
35,314
35,315
34,316
34,317
35,318
35,319
35,320
34,321
34,322
33,323
34,324
35,325
35,326
34,327
35,328
34,329
34,330
33,331
34,332
34,333
33,334
34,335
35,336
34,337
33,338
33,339
34,340
33,341
34,342
34,343
35,344
36,345
37,346
36,347
37,348
38,349
38,350
39,351
40,352
39,353
38,354
38,355
38,356
38,357
37,358
36,359
37,360
37,361
38,362
38,363
39,364
39,365
38,366
37,367
36,368
35,369
34,370
33,371
34,372
35,373
34,374
33,375
32,376
33,377
32,378
33,379
33,380
33,381
32,382
32,383
31,384
32,385
31,386
32,387
31,388
30,389
29,390
30,391
29,392
28,393
28,394
27,395
26,396
25,397
24,398
23,399
22,400
21,401
20,402
19,403
18,404
17,405
16,406
15,405
14,405
13,406
12,406
11,407
10,406
9,406
8,407
7,406
6,405
5,405
4,404
3,405
2,406
1,406
0,406
